customer_id,customer_name,email,product_id,product_name,category,rating,review_title,review_text,review_date,helpful_votes,total_votes,feedback_category
CUST02678,Carlos Salas,scottlevine@example.org,PROD6943,Smartphone,Electronics,4,Nice quality,Nice quality. Sense sure individual note detail price probably two society tax focus hundred data.,2024-07-21,26.0,75,Positive
CUST02679,Jared Lamb,melissa27@example.net,PROD2825,Backpack,Electronics,2,Arrived late,Not as expected. Maintain high many Democrat southern identify adult magazine.,2026-03-04,0.0,96,Critical
CUST02680,Kevin Johnston,peterfleming@example.net,PROD1567,Headphones,Electronics,1,Broken on arrival,Waste of money. Several who quickly especially usually blood right the board small four.,2025-06-30,45.0,93,Critical
CUST02681,Richard Diaz,emily05@example.com,PROD8530,Watch,Accessories,3,Works fine,Works fine. Us event hit middle government my main home must involve protect.,2025-02-22,49.0,78,Neutral
CUST02682,Dustin Norris,garciablake@example.com,PROD8355,Backpack,Home,2,Packaging damaged,Bad experience. Report often example account late once enter bill without large throughout.,2026-06-16,48.0,91,Critical
CUST02683,Kayla Walker,dianataylor@example.net,PROD3823,Laptop,Accessories,1,Broken on arrival,Terrible quality. Doctor they interview policy let let parent space.,2025-06-19,40.0,60,Critical
CUST02684,Morgan Lucas,samanthapowell@example.net,PROD1637,Headphones,Electronics,2,Packaging damaged,Packaging damaged. Keep amount wide drive beautiful contain thought.,2026-05-27,0.0,76,Critical
CUST02685,Olivia Ortega MD,egutierrez@example.com,PROD9353,Watch,Electronics,3,Decent quality,Neutral experience. Whether reach suddenly adult discuss former property weight mention table bad law.,2025-10-10,48.0,88,Neutral
CUST02686,Jimmy Patterson,amybrown@example.com,PROD7755,Headphones,Accessories,2,Not as expected,Bad experience. Total up trade size week back against way.,2025-07-29,25.0,26,Critical
CUST02687,Ashley Newman,wclayton@example.com,PROD9205,Tablet,Electronics,2,Bad experience,Bad experience. Break water poor truth range program possible.,2025-03-19,44.0,67,Critical
CUST02688,Jason Jackson MD,dhinton@example.com,PROD8661,Shoes,Fashion,5,Best purchase ever,Best purchase ever. Computer send buy follow they teacher because.,2025-08-13,9.0,80,Positive
CUST02689,Barbara Velez,whernandez@example.com,PROD2722,Headphones,Home,2,Packaging damaged,Arrived late. Other firm coach hard simple property television government early establish common.,2026-02-10,30.0,78,Critical
CUST02690,Gregory Smith,edwardwilliams@example.com,PROD3719,Laptop,Fashion,1,Terrible quality,Very disappointed. Environment because population them every place free either performance while night she what.,2026-01-05,47.0,92,Critical
CUST02691,Megan Newton,brittanyholt@example.net,PROD8799,Laptop,Fashion,3,Neutral experience,Average product. Well trouble college oil instead my management seek perform race finally line.,2025-12-13,12.0,71,Neutral
CUST02692,Kathleen Hodge,lmack@example.com,PROD5989,Backpack,Electronics,2,Arrived late,,2024-09-27,30.0,94,Critical
CUST02693,Jaime Sanchez,wstone@example.net,PROD2217,Watch,Electronics,5,Highly recommended,Excellent product. North natural network guess physical seem pay.,2025-11-02,7.0,27,Positive
CUST02694,Kevin Clements,scottmorales@example.org,PROD2917,Headphones,Home,2,Arrived late,Not as expected. Black forward including parent test who travel eat find employee.,2025-01-11,7.0,15,Critical
CUST02695,Michael Rodriguez,cervanteslisa@example.net,PROD5581,Laptop,Accessories,3,Average product,Okay for the price. Speech society plant cultural which point week public growth more radio.,2026-06-16,40.0,49,Neutral
CUST02696,Alexis Johnson,jamesharding@example.org,PROD6669,Laptop,Home,4,Recommended,Nice quality. Station against behavior structure card hospital feel really.,2026-05-07,19.0,96,Positive
CUST02697,Anna Gonzalez,charlescarter@example.net,PROD5136,Laptop,Electronics,1,Not working,Waste of money. Whether subject once artist product agent degree cell his turn rest.,2026-03-22,7.0,47,Critical
CUST02698,Stephen Allen,wgrant@example.com,PROD8120,Shoes,Home,2,Poor quality,Arrived late. Return notice receive during story choice everything operation draw size prevent can effort.,2026-03-16,42.0,90,Critical
CUST02699,Patrick Phillips,hharris@example.org,PROD8925,Smartphone,Fashion,5,Amazing quality,Loved it. Fact yard as foreign energy people raise story there seem else top.,2025-03-08,19.0,64,Positive
CUST02700,Anthony Morris,adamsrussell@example.com,PROD5579,Backpack,Home,1,Not working,Terrible quality. Soon second reduce project condition name skill practice identify.,2024-10-11,44.0,51,Critical
CUST02701,John Marshall,,PROD6920,Tablet,Fashion,5,Highly recommended,Best purchase ever. Seek character city woman order idea pass month.,2026-04-13,33.0,34,Positive
CUST02702,Margaret Perez,vargasphillip@example.net,PROD3887,Tablet,Home,5,Best purchase ever,Best purchase ever. Thank agency price success player yet.,2025-05-25,0.0,29,Positive
CUST02703,Adrian Bennett,vsantos@example.org,PROD8485,Headphones,Fashion,4,Nice quality,Recommended. Second I day call mention perhaps cold.,2025-10-15,45.0,76,Positive
CUST02704,Nicholas Carter,xmiller@example.com,PROD6350,Laptop,Home,3,Neutral experience,Neutral experience. After full role including here young.,2025-11-07,14.0,23,Neutral
CUST02705,Jeffrey Powers,stephanie65@example.com,PROD2164,Tablet,Home,2,Arrived late,Bad experience. Remember letter right notice role push difficult prepare.,2025-03-22,6.0,66,Critical
CUST02706,Seth Martinez,michael83@example.org,PROD6425,Camera,Fashion,2,Packaging damaged,Packaging damaged. Whether air may machine minute easy tax language.,2025-04-05,31.0,86,Critical
CUST02707,Joseph Lawrence,heatherlee@example.com,PROD1683,Laptop,Fashion,2,Not as expected,Bad experience. Course though movie pattern one spend power win move kind.,2025-12-03,,97,Critical
CUST02708,Jermaine Hebert,cody59@example.com,PROD8442,Backpack,Home,3,Works fine,Decent quality. Certain individual somebody her fact win former rather down.,2024-12-21,33.0,95,Neutral
CUST02709,Terrence Crawford,donaldreynolds@example.com,PROD7554,Headphones,Home,2,Packaging damaged,Poor quality. Still serve start vote practice gas song strong condition stay idea point age.,2025-01-18,3.0,14,Critical
CUST02710,Lisa Gaines,mcgeejoshua@example.com,PROD7023,Laptop,Fashion,4,Works well,Satisfied with purchase. Too minute our edge property pull pattern.,2024-09-16,38.0,38,Positive
CUST02711,James Gonzalez,ihurst@example.com,PROD6591,Camera,Home,1,Terrible quality,Very disappointed. Very less woman author reduce mission group put worry morning section property.,2026-01-17,46.0,79,Critical
CUST02712,Carol Rios,forddonna@example.org,PROD8186,Camera,Fashion,2,Packaging damaged,Arrived late. Woman morning above wear despite once hour.,2025-02-15,9.0,36,Critical
CUST02713,Chad Byrd,dawnfrank@example.net,PROD5584,Tablet,Electronics,4,Nice quality,Nice quality. Position pull main oil only scene official leader hand describe culture rate.,2025-08-15,17.0,41,Positive
CUST02714,Alan Riley,hawkinsyvonne@example.com,PROD2257,Tablet,Fashion,2,Arrived late,Not as expected. Reveal care traditional attorney sea affect give consider key test manage page.,2025-01-26,31.0,49,Critical
CUST02715,Joseph Villanueva,alecmarshall@example.net,PROD4706,Smartphone,Accessories,5,Loved it,Best purchase ever. Information option ago tell accept pick quite eye best social.,2025-10-10,41.0,56,Positive
CUST02716,Matthew Macdonald,ballbarry@example.net,PROD5497,Smartphone,Electronics,5,Loved it,Loved it. Early authority success church open floor onto will condition important take stop.,2026-04-01,39.0,96,Positive
CUST02717,Kathryn Perry,bakerbryce@example.com,PROD7919,Laptop,Fashion,3,Decent quality,Decent quality. Parent according try form nearly indicate piece surface recognize special.,2024-10-28,23.0,67,Neutral
CUST02718,Hannah Hansen,martin14@example.net,PROD3022,Tablet,Home,1,Waste of money,Very disappointed. Financial specific bit hope concern any run agreement discuss democratic agency.,2025-10-01,26.0,31,Critical
CUST02719,,kimberly43@example.com,PROD6294,Shoes,Accessories,1,Broken on arrival,Waste of money. Business decision big single or subject.,2024-09-17,48.0,68,Critical
CUST02720,Jesse Walton,leejean@example.net,PROD8347,Laptop,Home,1,Terrible quality,Waste of money. Religious enough understand management science material.,2024-08-24,6.0,55,Critical
CUST02721,,bpowell@example.com,PROD2422,Backpack,Fashion,1,Waste of money,Very disappointed. Even bit four personal move although central anyone buy put.,2026-02-22,0.0,80,Critical
CUST02722,Gary Rodriguez,eanderson@example.net,PROD3638,Laptop,Fashion,1,Waste of money,Waste of money. Along reveal quite clear American test opportunity pattern federal.,2026-03-13,16.0,33,Critical
CUST02723,Tonya Singleton,christopherrobinson@example.org,PROD3383,Tablet,Fashion,3,Neutral experience,Decent quality. Lose worker through moment beyond often bed financial.,2025-05-21,7.0,64,Neutral
CUST02724,Monica Taylor,bpalmer@example.net,PROD5614,Camera,Home,4,Works well,Good product. Science concern shoulder center field child.,2025-05-11,37.0,92,Positive
CUST02725,Jonathan Butler,kristenfields@example.net,PROD3335,Shoes,Home,2,Poor quality,Not as expected. Then may child amount fire relationship deal yet.,2026-02-04,25.0,36,Critical
CUST02726,Alexandra Rivas,renee99@example.net,PROD2524,Smartphone,Accessories,5,Excellent product,Best purchase ever. Business character poor spring send every plan tend.,2025-02-18,14.0,23,Positive
CUST02727,Joshua Allen,sarahperez@example.com,PROD8765,Headphones,Electronics,4,Nice quality,Nice quality. Just night economic drug may drop understand ground maintain special success home west.,2025-05-28,22.0,32,Positive
CUST02728,Andrew Alvarez,richard50@example.org,PROD8722,Camera,Fashion,2,Arrived late,Poor quality. Understand point hand exactly personal measure staff care plant thousand director government half.,2025-04-25,13.0,73,Critical
CUST02729,Abigail Myers,christianvictoria@example.com,PROD4271,Shoes,Electronics,2,Packaging damaged,Packaging damaged. Though strategy impact suddenly visit already purpose reality must coach happen view smile.,2025-09-28,43.0,73,Critical
CUST02730,Dennis Hodges,ywilson@example.com,PROD4787,Laptop,Electronics,2,Poor quality,Bad experience. Respond risk personal stage choice factor make bad.,2024-10-21,3.0,42,Critical
CUST02731,Aaron Mcclure,jtaylor@example.net,PROD2555,Laptop,Home,5,Best purchase ever,Amazing quality. High effect rather industry book each recognize environment major over next.,2025-05-23,37.0,43,Positive
CUST02732,Ruth Flores,norma18@example.org,PROD2143,Camera,Fashion,4,Recommended,Recommended. Worker factor owner production college follow.,2025-08-07,12.0,82,Positive
CUST02733,Scott Bautista,,PROD1263,Shoes,Electronics,1,,Terrible quality. Discover course trade not challenge stage operation week else.,2026-05-12,22.0,37,Critical
CUST02734,Morgan Young,johnsonderrick@example.com,PROD7328,Headphones,Fashion,4,Nice quality,Works well. Conference positive southern majority open six teacher nation third.,2026-05-22,27.0,27,Positive
CUST02735,Michael Mullins,davidguzman@example.org,PROD2952,Smartphone,Accessories,5,Highly recommended,Highly recommended. Remain myself provide unit ground describe only design somebody statement right suffer.,2024-09-07,13.0,23,Positive
CUST02736,Stephanie Hall,mckinneyelizabeth@example.com,PROD5919,Laptop,Fashion,2,Bad experience,Bad experience. Ever myself positive product able probably.,2025-01-06,16.0,48,Critical
CUST02737,Matthew Martin,jose41@example.com,PROD2557,Headphones,Fashion,4,Nice quality,Works well. True beyond according election appear feel region lot write.,2025-09-12,39.0,57,Positive
CUST02738,Aaron Levine,henrymitchell@example.net,PROD7927,Watch,Electronics,1,Broken on arrival,Waste of money. Off social week west fact hotel meeting possible more win strategy military science.,2026-02-24,7.0,34,Critical
CUST02739,Matthew Hardy,timothystone@example.com,PROD6713,Smartphone,Electronics,2,,Poor quality. Wife guy either them stop serve never visit establish.,2024-08-05,26.0,90,Critical
CUST02740,Jim Adams,rreid@example.org,PROD1857,Headphones,Home,1,Very disappointed,Not working. Capital thus attack purpose accept interest parent brother get.,2024-11-27,40.0,92,Critical
CUST02741,James White,mosleysteven@example.org,PROD4969,Smartphone,Accessories,5,Amazing quality,Amazing quality. As daughter practice out board hard general hard.,2026-04-22,7.0,26,Positive
CUST02742,Susan Miller,florescolleen@example.com,PROD7720,Smartphone,Accessories,4,Satisfied with purchase,Works well. Wrong wait future option place much worker approach.,2026-06-21,32.0,42,Positive
CUST02743,Dennis Brown,lindacox@example.net,PROD4057,Shoes,Home,3,Works fine,Neutral experience. Poor newspaper system successful finally capital study arrive sport.,2025-09-23,34.0,59,Neutral
CUST02744,Gerald Lozano,michael83@example.org,PROD2986,Tablet,Fashion,2,Not as expected,Poor quality. Happy here poor back society quality rate someone admit well.,2026-07-10,49.0,63,Critical
CUST02745,Amber Miller,troyroberson@example.org,PROD5277,Shoes,Home,1,Waste of money,Very disappointed. Guy ever physical hard pretty heavy front movement.,2026-02-21,17.0,64,Critical
CUST02746,Stacey Jenkins,lindsey29@example.org,PROD5880,Shoes,Home,4,Works well,Nice quality. Own true various carry blood speech measure be.,2026-01-19,27.0,66,Positive
CUST02747,Karen Berry,kimberly43@example.org,PROD5846,Watch,Home,1,,Terrible quality. West lawyer family magazine some former star civil.,2025-06-23,10.0,96,Critical
CUST02748,Michael Leblanc,jonesbrandi@example.org,PROD4340,Laptop,Accessories,3,Works fine,Neutral experience. Plant capital trouble pass item clear partner most bank red billion type defense.,2025-01-04,8.0,35,Neutral
CUST02749,John Richardson,stephanie33@example.com,PROD7072,Backpack,Fashion,1,Waste of money,Terrible quality. Exactly PM seat full effect health bring there relationship success laugh establish week.,2025-02-06,3.0,44,Critical
CUST02750,Shirley Burke,andrea99@example.net,PROD5074,Headphones,Home,1,Waste of money,Very disappointed. Thank environment issue order father similar wind executive toward open happen either.,2025-03-21,25.0,50,Critical
CUST02751,Kevin Wells,john@@gmail..com,PROD2484,Laptop,Accessories,5,Excellent product,Highly recommended. Right give size store today fill cause scene enough training.,2025-11-28,1000.0,5000,Positive
CUST02752,Jay Jones,lisa67@example.com,PROD9870,Watch,Accessories,4,Satisfied with purchase,,2025-02-28,0.0,100,Positive
CUST02753,Dillon Scott,hmanning@example.net,PROD2184,Smartphone,Electronics,1,Broken on arrival,Not working. Budget major support morning probably fall dog point.,2026-03-20,14.0,56,Critical
CUST02754,Tony Coleman,fwilson@example.net,PROD2441,Camera,Electronics,2,Poor quality,Arrived late. Describe some animal mother realize way major road look attorney area.,2025-08-20,16.0,42,Critical
CUST02755,Dakota Scott,holly02@example.net,PROD2731,Shoes,Electronics,1,Broken on arrival,Very disappointed. Each explain cultural seem practice bar nearly when method test though film those effect.,2026-05-21,17.0,68,Critical
CUST02756,Rebecca Hall,danielryan@example.org,PROD4825,Shoes,Electronics,3,Neutral experience,Decent quality. Court economic new hour difference receive just term especially.,2026-01-08,27.0,84,Neutral
CUST02757,Jessica Schaefer,jonathan62@example.com,PROD6999,Tablet,Fashion,1,Very disappointed,Broken on arrival. Magazine evidence great provide dog create region large couple hit phone.,2025-05-24,9.0,68,Critical
CUST02758,Darren Nelson,holmesvictor@example.net,PROD9081,Tablet,Accessories,4,Nice quality,Good product. Discover nearly realize type market voice he get door.,2026-05-18,20.0,67,Positive
CUST02759,Christopher Williams,thompsonscott@example.org,PROD6947,Camera,Home,4,Nice quality,Good product. Million instead grow information news father range white move.,2024-11-17,37.0,66,Positive
CUST02760,Sean Garcia,rhodesyolanda@example.org,PROD5988,Tablet,Accessories,3,Okay for the price,Neutral experience. Mission large property expect however offer source be seem bring federal personal both.,2026-07-11,26.0,97,Neutral
CUST02761,Bryan Rice,brendamitchell@example.org,PROD1125,Smartphone,Home,5,Highly recommended,Best purchase ever. Development draw animal reduce travel physical get hold.,2026-04-28,1.0,74,Positive
CUST02762,Melissa Lynch,qjenkins@example.com,PROD7680,Watch,Electronics,2,Not as expected,Bad experience. Board add make hour prove evening tend.,2024-10-17,28.0,60,Critical
CUST02763,James Munoz,cnewman@example.com,PROD5131,Laptop,Fashion,2,Poor quality,Arrived late. Owner area history manager include result.,2025-07-07,44.0,57,Critical
CUST02764,Mrs. Ariana Clark,kcross@example.org,PROD8069,Headphones,Fashion,4,Good product,Recommended. Across today leg rule end brother science pay he woman.,2026-07-03,44.0,47,Positive
CUST02765,Scott Warner,miguel60@example.org,PROD1423,Backpack,Home,2,Bad experience,Poor quality. Safe word back office sign chance reduce issue live foot institution five cause and.,2025-11-21,12.0,88,Critical
CUST02766,Kristen Meadows MD,randall33@example.org,PROD7500,Shoes,Electronics,2,Packaging damaged,Poor quality. Red fill we bank artist development.,2024-12-22,22.0,76,Critical
CUST02767,Brenda Weber,hayleycarter@example.org,PROD9130,Backpack,Accessories,2,Packaging damaged,Bad experience. Yet room capital which leader hot conference almost serious practice official box.,2026-04-27,4.0,89,Critical
CUST02768,Jerry Cannon,melvin79@example.com,PROD9311,Watch,Electronics,1,Very disappointed,Waste of money. Go fall cut check oil chance floor shake front ever.,2026-07-05,47.0,83,Critical
CUST02769,Michael Hill,graybrian@example.net,PROD8969,Watch,Home,4,Satisfied with purchase,Satisfied with purchase. Sound list including especially director send big also treatment benefit.,2024-08-22,33.0,42,Positive
CUST02770,Kimberly West,smallrhonda@example.net,PROD9879,Shoes,Electronics,1,Not working,Not working. Record describe key real growth control yeah suffer arrive true blood.,2025-04-09,9.0,82,Critical
CUST02771,Brian Jackson,ireynolds@example.org,PROD9608,Headphones,Electronics,3,Neutral experience,Average product. Three town close attorney though agent whatever green population.,2024-09-10,47.0,78,Neutral
CUST02772,Kelly Stanley,chapmanstephanie@example.com,PROD3463,Headphones,Electronics,5,Loved it,Amazing quality. Land pretty now magazine society rich.,2024-08-21,33.0,47,Positive
CUST02773,Benjamin Taylor,bauerkevin@example.net,PROD9804,Headphones,Electronics,3,Works fine,Okay for the price. Anyone say cultural recognize help walk.,2026-03-18,42.0,78,Neutral
CUST02774,Lisa Williams,kirstensolis@example.org,PROD4019,Laptop,Home,1,Terrible quality,Waste of money. Gun five inside quality nice short environmental store region few.,2026-01-03,42.0,79,Critical
CUST02775,Cynthia Johnson,patricia73@example.net,PROD1090,Watch,Electronics,5,Loved it,Loved it. Eight check participant mother guess year sure.,2024-11-08,34.0,81,Positive
CUST02776,Jack Mason,utorres@example.net,PROD7611,Headphones,Accessories,5,Loved it,,2025-04-21,13.0,89,Positive
CUST02777,Wanda Harris,elizabeth77@example.net,PROD1005,Smartphone,Accessories,2,Poor quality,Poor quality. Reduce eight end good course interest attorney every everything to.,2025-03-21,0.0,20,Critical
CUST02778,Zachary Holt,sandovalrodney@example.org,PROD6950,Shoes,Home,4,Satisfied with purchase,Nice quality. Friend step trial teacher together minute him national ready top help.,2025-04-26,46.0,50,Positive
CUST02779,Tanya Weeks,smithgary@example.net,PROD6097,Tablet,Fashion,1,,Not working. Form reflect surface capital pull nor shake song.,2026-05-14,26.0,26,Critical
CUST02780,Bradley Cardenas,,PROD1962,Shoes,Home,3,Okay for the price,Works fine. Order but that while to tell stock force poor.,2026-06-14,17.0,79,Neutral
CUST02781,Dr. John Pollard,emartin@example.org,PROD4821,Watch,Fashion,2,Packaging damaged,Arrived late. Senior local general performance painting wide price wonder.,2025-08-08,26.0,73,Critical
CUST02782,Tiffany Solis,johnstonwilliam@example.net,PROD9319,Shoes,Accessories,5,Amazing quality,Highly recommended. Together response way throw long sense business situation.,2024-10-19,11.0,42,Positive
CUST02783,,boydalyssa@example.net,PROD9899,Backpack,Home,1,Very disappointed,Very disappointed. Full task church eye require health suffer without option clearly several quite.,2025-03-12,29.0,48,Critical
CUST02784,Jermaine Davidson,matthew35@example.net,PROD1292,Watch,Electronics,2,Not as expected,Packaging damaged. Sure poor box someone although he.,2025-04-04,22.0,93,Critical
CUST02785,Joan Lowery,kevin94@example.net,PROD7446,Watch,Accessories,1,Broken on arrival,Not working. Boy cell American lay son character.,2024-10-23,17.0,53,Critical
CUST02786,Heather Martin,jhoover@example.org,PROD5838,Headphones,Home,1,Waste of money,Very disappointed. Feel down since great medical weight collection economy tax lot.,2025-05-18,4.0,43,Critical
CUST02787,Melissa Casey,brendawhite@example.com,PROD5374,Headphones,Fashion,4,Satisfied with purchase,Recommended. Us successful news stock others professional let nothing.,2025-07-10,28.0,48,Positive
CUST02788,Heidi Ferrell,taylortammy@example.net,PROD9026,Smartphone,Electronics,5,Amazing quality,Amazing quality. Health board manage hot difficult condition matter three fine agree at international.,2026-04-27,41.0,68,Positive
CUST02789,Julie Krause,scottleslie@example.net,PROD3888,Watch,Accessories,3,Average product,Decent quality. Central commercial authority attention college candidate world us.,2024-07-24,48.0,77,Neutral
CUST02790,Elizabeth Hicks,susanmartinez@example.org,PROD4350,Tablet,Home,5,Highly recommended,Amazing quality. Stand organization include walk animal group friend.,2026-04-05,34.0,67,Positive
CUST02791,David Erickson,mmejia@example.org,PROD2351,Tablet,Accessories,2,Not as expected,Packaging damaged. Least student can gun door program people hard enjoy.,2026-05-23,14.0,85,Critical
CUST02792,Kimberly Miller,morrismary@example.org,PROD2488,Smartphone,Electronics,5,Amazing quality,Loved it. Manage may score we lay thousand.,2024-11-25,47.0,53,Positive
CUST02793,Terry Evans,amy85@example.org,PROD4468,Backpack,Home,5,Highly recommended,Loved it. Election hotel over weight fly range agency against nearly.,2024-10-09,11.0,60,Positive
CUST02794,Joanna Graves,donaldcarrillo@example.org,PROD8902,Smartphone,Home,3,Works fine,Neutral experience. Outside environmental seek hotel chair while.,2024-11-24,5.0,66,Neutral
CUST02795,Pamela Jones,elliottterri@example.net,PROD2827,Headphones,Accessories,1,Broken on arrival,Not working. Conference morning writer entire popular western decade themselves democratic rather.,2026-03-25,24.0,45,Critical
CUST02796,Tracy Tran,daykelli@example.com,PROD5726,Tablet,Electronics,1,Not working,Very disappointed. Company finally behind yourself series strong house society kitchen care risk region past.,2026-05-18,49.0,86,Critical
CUST02797,Anthony Long,dicksonrebecca@example.org,PROD4586,Camera,Fashion,5,Excellent product,Best purchase ever. Stand writer reason plant us certain ground however still letter special allow.,2026-06-07,50.0,64,Positive
CUST02798,Amanda Baxter,jeffreydaniels@example.com,PROD1826,Smartphone,Electronics,3,Average product,Neutral experience. Job line fall although deep send million owner.,2026-07-12,27.0,52,Neutral
CUST02799,Robyn Carter,juarezjacob@example.com,PROD4113,Camera,Fashion,4,Good product,Nice quality. Together ever operation human return clearly trip other race sometimes national environment population.,2026-06-07,18.0,53,Positive
CUST02800,Tracy Johnson,jeffrey66@example.org,PROD8858,Shoes,Electronics,5,Amazing quality,Highly recommended. Second develop year feel nation beautiful pass war service.,2024-08-02,41.0,50,Positive
CUST02801,,,PROD4811,Laptop,Home,2,Arrived late,Poor quality. Message able reduce high former so better north those finish.,2026-02-18,41.0,82,Critical
CUST02802,Crystal Young,lunamichele@example.org,PROD5117,Watch,Accessories,1,Waste of money,Waste of money. Serve modern great land week surface create represent consider money push adult.,2025-07-08,10.0,90,Critical
CUST02803,Michael Murphy,utorres@example.org,PROD8659,Watch,Home,3,Works fine,Okay for the price. Try while just enter science cup.,2024-11-09,2.0,71,Neutral
CUST02804,Connie Murphy,joseph60@example.com,PROD6328,Watch,Home,3,Neutral experience,Works fine. Discover woman cell run exist box week.,2025-08-30,45.0,76,Neutral
CUST02805,Theodore Fischer,lisa12@example.com,PROD7450,Tablet,Home,1,Not working,Very disappointed. Medical sing hour smile writer public kid politics.,2025-10-21,25.0,29,Critical
CUST02806,Taylor Hart,michelle56@example.com,PROD8375,Smartphone,Fashion,5,Loved it,Excellent product. Environment student word science run special design federal practice her present go wife.,2025-06-25,17.0,87,Positive
CUST02807,Carol Adams,wduncan@example.com,PROD7743,Smartphone,Accessories,2,Arrived late,Bad experience. Able interview wish health responsibility cell.,2025-01-24,35.0,38,Critical
CUST02808,James Vasquez,fosterlori@example.com,PROD6657,Smartphone,Accessories,1,Waste of money,Broken on arrival. Police tax feeling hard personal authority magazine ball here way recognize.,2024-07-25,27.0,74,Critical
CUST02809,Ryan Murphy,vfisher@example.org,PROD5948,Shoes,Electronics,1,Very disappointed,Terrible quality. Song along subject big teacher society anyone so bill far.,2026-04-02,23.0,72,Critical
CUST02810,Deborah Tran,cgarcia@example.org,PROD8524,Camera,Fashion,3,Works fine,Works fine. May difference need everybody back staff mother term hit central method.,2025-05-24,17.0,42,Neutral
CUST02811,Kristen Brandt,jaime59@example.net,PROD4178,Tablet,Accessories,5,Best purchase ever,Highly recommended. Common guess them growth stay scientist work news discover season else article.,2026-06-10,9.0,42,Positive
CUST02812,Wesley Adams,ufarmer@example.com,PROD9479,Tablet,Home,2,Not as expected,Not as expected. Town risk city determine left board determine.,2025-12-22,24.0,40,Critical
CUST02813,Laura Moore,sarah22@example.org,PROD8605,Tablet,Home,2,Poor quality,Packaging damaged. Yard off behind particularly time suffer street hand audience project pick.,2024-12-04,4.0,36,Critical
CUST02814,Kyle Rhodes,hfarrell@example.org,PROD1589,Tablet,Accessories,1,Terrible quality,Very disappointed. Name finally new fact rate her around respond southern often.,2025-03-26,12.0,18,Critical
CUST02815,Karen Green,jason88@example.net,PROD3601,Tablet,Electronics,4,Good product,Satisfied with purchase. Ball month couple nor attention school six tonight ball still.,2026-04-08,25.0,96,Positive
CUST02816,Mary Crane,carlsondakota@example.net,PROD2978,Laptop,Home,2,Bad experience,Not as expected. Former ground similar coach voice various matter research hold.,2025-01-31,49.0,87,Critical
CUST02817,Adam Smith,ggreene@example.com,PROD9318,Backpack,Electronics,3,Average product,Neutral experience. Decision first cost tough quickly purpose challenge business able.,2024-10-25,12.0,95,Neutral
CUST02818,Frank Webb,nrichard@example.org,PROD9946,Camera,Accessories,2,Packaging damaged,Arrived late. Alone child memory could father never exactly quickly.,2024-12-05,42.0,79,Critical
CUST02819,Michelle Nash,lauriewilliams@example.org,PROD7543,Watch,Electronics,5,Highly recommended,Best purchase ever. Yeah member under trip society person somebody view open huge staff.,2025-05-27,20.0,82,Positive
CUST02820,Matthew Molina,kimberlylam@example.org,PROD9975,Camera,Accessories,1,Waste of money,Very disappointed. Different price guy stage image voice realize second interest style attention could sea.,2025-08-24,30.0,98,Critical
CUST02821,Tiffany Jacobs,vvalentine@example.com,PROD7540,Headphones,Home,1,Waste of money,Waste of money. Organization other specific most early small appear more involve arm still.,2025-06-09,34.0,81,Critical
CUST02822,Christopher Kim,coreytaylor@example.com,PROD6283,Watch,Accessories,4,Good product,Recommended. Now debate stuff and room kitchen.,2024-08-18,35.0,100,Positive
CUST02823,James Frederick Jr.,fordrachel@example.net,PROD2579,Shoes,Electronics,1,Broken on arrival,Broken on arrival. Personal high stuff professional sing tax game nor.,2025-11-30,6.0,63,Critical
CUST02824,Sean Bass,reginacook@example.org,PROD5561,Tablet,Fashion,4,Works well,Good product. Fill whole design explain but writer face live particularly.,2024-12-04,2.0,93,Positive
CUST02825,Kimberly Perry,salazarbrenda@example.com,PROD1372,Shoes,Electronics,3,,Okay for the price. Try sort leave short generation parent political view process traditional central you specific.,2024-09-30,46.0,71,Neutral
CUST02826,Katelyn Cunningham,cainchad@example.net,PROD4229,Smartphone,Home,3,Average product,Decent quality. Much such win mean star simple experience test moment everything.,2025-12-05,43.0,61,Neutral
CUST02827,Jennifer Sweeney,andersonnatalie@example.net,PROD6501,Headphones,Accessories,2,Poor quality,Not as expected. Realize add people positive expert alone site history.,2026-04-11,28.0,36,Critical
CUST02828,Paul Tran,john96@example.org,PROD7846,Camera,Home,1,Terrible quality,Very disappointed. Agreement build action event common agreement trade address carry official.,2025-10-25,6.0,77,Critical
CUST02829,Jacob Jackson,sscott@example.net,PROD4170,Camera,Electronics,2,Packaging damaged,Poor quality. Prevent between growth enough election tough summer see.,2025-12-15,42.0,68,Critical
CUST02830,Lisa Watson,keithlopez@example.com,PROD3275,Tablet,Home,4,Works well,,2025-05-06,31.0,37,Positive
CUST02831,Lindsey Price,mwhite@example.com,PROD6898,Smartphone,Electronics,4,Works well,Works well. Then I decade drive live reason happen first across.,2025-11-17,21.0,61,Positive
CUST02832,Lisa Pineda,hillkatherine@example.com,PROD6078,Laptop,Fashion,3,Okay for the price,Neutral experience. Medical use increase approach open environment design former explain instead itself study any.,2024-09-14,,46,Neutral
CUST02833,Nicole Coleman,johnsonnathan@example.net,PROD6347,Headphones,Home,2,Arrived late,Bad experience. Writer white individual we experience right again not standard course person address.,2024-09-30,17.0,24,Critical
CUST02834,Laura Rhodes,laurenpowell@example.org,PROD2745,Headphones,Electronics,1,Not working,Very disappointed. Cover measure former election serve outside second president authority budget air.,2024-11-27,41.0,52,Critical
